9.738672956202771e-25	-2.971131150009825e-24	1.1219192561053333e-22
1.0308370416968873e-24	-1.2245873141517483e-24	-3.43803029535496e-23
1.1388653262677044e-23	2.3627385117437553e-24	3.4252752441547984e-23
2.8445829981269713e-24	-1.6180724294493679e-24	-7.70962976724082e-23
-3.444701630919738e-26	-9.901794936096431e-25	4.5942717550802907e-23
2.1142464264333683e-24	2.483231218075181e-25	1.779785418051438e-23
2.942976231873078e-24	-4.9318404494431286e-24	5.118585023085034e-23
9.251125660400673e-24	1.5574738327420324e-24	-4.054248402719872e-24
4.25132155798411e-24	-1.0172200443039743e-23	8.322302701558247e-23
-1.7440879157703407e-23	-7.449486086187207e-24	-5.9992690386452016e-24
-1.0277181431970425e-23	-2.3465367588347057e-24	-4.4048690103746584e-23
-2.2382414473133758e-24	2.7538545441581457e-24	7.71241495171872e-24
-1.750015428619329e-24	-7.654513646317307e-24	5.469517978907347e-23
-3.4273623965867965e-25	-2.600798376895597e-24	-4.388420880170472e-23
8.20616573305481e-24	2.508110409176119e-24	1.608423533985794e-23
9.287310856523409e-24	-3.751936392136486e-24	-4.877589845898843e-23
-9.771994337023483e-25	-1.406183392395431e-23	5.843351818608598e-23
-1.5047148460446828e-23	-2.959308916387166e-24	6.624529187644301e-24
6.68315814717413e-24	-1.8268096545248486e-24	-1.4077756528155586e-23
-2.031712064178364e-24	7.701597191516565e-24	-3.821550678887721e-23
-4.660830544232981e-25	1.022009714976364e-24	3.7993439066126343e-23
-1.1025229596697869e-23	1.379654587706371e-23	5.422782299495114e-23
1.766844730599675e-23	-9.759915393318445e-25	-4.7208603643299803e-23
-3.326509729534541e-24	6.237348016695737e-24	-2.855606722637971e-23
3.480549181804943e-24	-2.039648926991617e-25	-3.489158637367316e-23
-2.2633389646338233e-24	3.605736534037362e-24	-5.881733839523732e-23
-3.812746243120368e-24	5.3187581466985636e-24	-7.609535352851822e-23
1.1224688359602648e-23	1.1725216284701538e-23	1.7597106429777263e-23
-8.98609979719269e-24	3.2308280205453633e-24	-2.562648581349719e-24
-7.944091653092398e-25	-1.1364870022620988e-24	4.373387230938021e-25
4.509149079710191e-25	9.46676834850235e-24	2.1283363870261986e-23
-3.6091663660749405e-24	9.750971781375894e-24	-3.1256372233237465e-23
-6.88326489341523e-25	8.57581329817032e-24	-3.8650578200015195e-23
2.3466933928841986e-24	-1.5136150112049442e-23	2.9532550714296503e-23
7.963882628666925e-24	8.023294786101657e-24	8.402306715143807e-23
6.73992184757757e-24	-7.007329388014499e-24	-6.725306488013093e-23
4.916849766686155e-24	-8.173414502309666e-24	-4.578075951656317e-23
-1.4112395416131147e-23	1.8402484158804186e-24	5.100269924379979e-25
-5.41826266762016e-25	3.144152892895741e-25	1.0985543480878057e-23
2.0710033280001993e-24	3.616414914331904e-25	2.9863500977354375e-23
-8.941819831321793e-24	2.594579336222669e-24	1.336588623676137e-23
8.865942186307992e-26	-2.3155987621250377e-25	6.151836676554159e-23
-1.557073628386314e-24	-2.5748370195713883e-24	6.411048790645013e-24
-6.668191590548357e-26	3.5284493268952836e-24	-3.546551590025768e-23
-9.005551784937874e-24	3.1112160593452026e-24	2.747350331646396e-23
1.0838825178206131e-23	-5.6281451021226896e-24	-1.1578165234088462e-23
1.4265367869067867e-23	-9.124737559225887e-25	-3.004431111430027e-23
5.943654922287825e-24	8.492888683092253e-25	-5.178188973204845e-23
2.950667509005001e-24	-5.446767190103444e-25	-1.8021052743607285e-23
-3.3711709462947387e-25	1.594469426494643e-23	-3.1301532832886276e-23
2.1413200994038998e-24	1.5356602910475304e-24	2.605771944134483e-23
1.0150254677237302e-23	-6.2171304395886685e-24	-3.3579525903710135e-25
-4.937535901500704e-25	-8.623597631270289e-26	-4.20920602714956e-23
3.725613176370847e-24	4.788102362909786e-24	2.5972199021201536e-24
7.031204829773133e-24	6.833563475167206e-24	-4.2910100004056215e-23
-1.0935125703671279e-23	3.651443691805037e-24	6.961965382611201e-23
-8.244429640623326e-24	-1.1648584221117431e-23	1.656095597820431e-23
-1.7221645099625515e-24	-6.305924028293813e-24	1.0704168851721703e-24
1.0660310115890518e-24	9.078066162295841e-24	4.4131803640040397e-23
-9.966335946197771e-24	1.5381440013144067e-23	-4.2101862382420503e-23
-4.4337367785933235e-24	-6.987745203256018e-25	-1.4711339251584156e-23
6.479517694788605e-24	5.2563950408066154e-24	2.362929519166589e-23
1.8618275709858052e-24	2.9982490415981676e-24	-4.72900509008706e-24
2.5839231790827724e-24	-4.524670296476616e-24	-4.7116012304483207e-23
-9.868066853431706e-24	4.617622472821361e-24	-9.04899150814848e-24
-1.2557322208295713e-23	3.9213623665485095e-24	-1.2744249130491497e-23
-9.668545044428769e-24	6.50903095628964e-24	-1.6803361670655248e-24
5.5458863412676414e-24	1.1244337944477226e-23	5.120433761956484e-23
1.9075951010043554e-24	4.036155002351559e-24	2.2436241457485794e-23
6.254741333463252e-24	-7.149671994156652e-24	2.6102048946996255e-23
4.670026910198867e-24	3.901365527566555e-24	-4.604372566753912e-23
1.4691733998208332e-23	7.750713137789128e-24	-4.0341668998935993e-23
-1.0089210945538173e-23	7.50821350676449e-24	-1.9794735335697433e-23
5.0422588989412416e-24	-9.651984701480123e-24	1.1110724718323957e-23
8.909536207479248e-24	6.100012735546583e-24	-6.514049283958792e-23
-8.301378189121741e-24	-2.6941660773251635e-24	-1.7599284957243837e-24
-5.3036879343310785e-24	-9.44450279435956e-24	-3.2724924117489593e-23
-5.8115914781043756e-24	-9.430199115164081e-24	5.397343366761812e-23
6.171758309973312e-24	3.868955195988863e-24	9.186874304894545e-24
-1.5823865315545337e-24	3.322044348933181e-24	-9.503113889434648e-24
-1.1867293993033623e-24	2.3664840298158903e-24	4.7858810863680753e-23
-1.5198968991479852e-23	2.587688748878952e-24	8.682371820014987e-23
-7.33250353609246e-24	-1.0489283963794708e-23	-1.0014469229352874e-23
-1.6835862780863776e-24	1.5755520605927872e-23	-8.848413228371966e-24
5.314485126563786e-24	7.440389719472652e-24	-5.410270114462063e-23
9.669923598949376e-24	4.430145857085705e-24	-7.348854757683782e-24
3.0926437454075005e-24	2.59384652534858e-24	5.572068956741147e-24
-4.56500048202466e-24	6.819234226508102e-24	-9.195279734420027e-23
1.351425309407916e-23	-2.522048349125086e-24	-1.1500637915267289e-23
1.994833364835045e-23	3.838810420915536e-24	9.414811512774328e-24
1.1455181159112998e-23	-5.612740193733358e-24	6.670878387142377e-23
-6.634431574314533e-24	-1.0060723289992611e-23	-3.976235375041141e-23
-1.439741134096201e-24	1.0842162452692796e-23	-4.150477110980156e-23
1.636514112717486e-23	-9.631210463811611e-24	-1.923467382414043e-23
1.0078836158384357e-23	-9.467722957087007e-24	1.9052640500752368e-23
-6.4523459760342075e-24	8.752125457488808e-24	-5.0244261651967487e-23
-2.288113572021633e-24	-1.8878005309274875e-24	-1.2231381165006647e-24
9.061373764721474e-24	-3.2340072240016743e-24	-2.2416040457234934e-23
-5.6643965842035855e-24	1.6399890117487525e-25	-3.6991966544542397e-23
-9.509335931341762e-24	1.1824730957591824e-23	9.096034369415016e-24
-7.264879388158566e-24	-1.8526832402411732e-23	-2.5726434427593427e-23
5.464997886905862e-24	-7.240877654812768e-25	-8.912934057386411e-23
-6.32689001072928e-26	4.265420184279856e-24	7.360021993673622e-23
5.073889805201337e-24	1.0210674492476861e-23	-8.952983483422029e-24
-8.767619870658767e-24	-6.1267059180466005e-25	-2.585244371511037e-23
4.80687452186744e-24	7.984801643865732e-24	4.126083268948864e-24
6.902891228995919e-24	8.638164083476963e-24	4.888166232390429e-24
1.4071195303932661e-24	2.9034427725770397e-24	-1.742156626758308e-23
3.1497276051951384e-24	-6.3576597427125444e-24	2.9015598667982505e-23
-4.666218791924385e-24	1.3390420145553491e-24	2.032696433373926e-23
-8.387041183365709e-24	-7.57426423783851e-26	-3.264267720857097e-24
-1.2057530001639641e-23	-7.62183310863075e-24	1.0533858946909696e-23
6.804047549386433e-24	3.355873016720637e-24	-3.3004274963357435e-24
-2.786291653524053e-24	-1.7339645304805076e-24	-1.3474735797983732e-23
2.736007072133974e-26	-7.380830813111065e-24	4.931169069681771e-23
-6.637935350687432e-24	2.6334303157977597e-24	-1.1313720781714702e-23
-1.0731791007897528e-23	4.518013997232587e-24	-2.39897018627399e-24
-2.789884773074517e-24	-1.599015972435022e-24	-4.7012408375445817e-23
5.965896948069947e-24	1.516285095951938e-23	-2.810037399338079e-23
-5.190757179909216e-24	1.1370961338102672e-23	-1.5028066811444667e-23
8.9632894485752e-25	-8.501179770009234e-24	-4.45399983803807e-23
-1.3073247948133097e-24	-2.1224401930114763e-24	8.8102339791002e-24
-3.446583069969838e-24	9.474501286582126e-24	-2.1931090774683564e-23
4.936686247833823e-24	-1.0421586211535121e-23	-2.0943524584936798e-23
7.508171309873347e-24	-4.917327061330538e-24	2.167647097083193e-24
-9.642713267675836e-24	-1.1394789372758797e-24	-2.562163142071796e-23
1.7506093050796186e-24	-1.2526217261713612e-25	9.408575519136174e-24
-1.5709658044384368e-23	1.1402314396841043e-23	-6.872207635464815e-23
2.6240800233974702e-24	-2.8510152422827353e-24	1.3305264998982615e-23
7.556905072541624e-24	6.451288173120762e-24	1.912769508931015e-23
3.0262868531512537e-24	5.513734647994338e-24	-5.062256907816808e-23
1.034573218147229e-24	3.338595515400675e-24	-1.8055303999704172e-23
1.2038329892768867e-23	-1.0740114134832592e-23	1.6566711495386544e-23
1.4170166942294037e-23	-6.5349183753888934e-24	-1.366477133919701e-23
-8.745691477587517e-24	1.2594498712174148e-23	-6.506517737223195e-23
-9.62178387096767e-24	1.776206339716697e-24	6.811320337379139e-23
-2.1742132524507045e-24	1.0466702345417954e-23	1.9071428637589706e-23
-3.88324894720875e-24	3.946373336022372e-24	-6.121162484381702e-23
1.248787547111703e-24	1.8674970033423666e-24	-1.906956589054674e-23
-7.934727176124018e-25	1.0324138505326765e-23	-6.493229846637361e-24
7.257250333190385e-24	-1.2817153230920002e-23	1.3555414980319462e-23
3.6107108224600625e-24	-1.2188501161640131e-24	-1.2352843899106053e-23
4.111975047049199e-24	-4.124916786448458e-24	-3.1752528756910456e-23
3.2448475158514855e-24	2.9912356222592117e-24	2.8884893815356704e-23
3.2462889156322184e-24	-8.878174230824625e-24	-1.961063114223009e-23
-4.405723633858302e-24	-1.7225636700891293e-24	1.3208179081026897e-23
7.473750239911846e-24	-6.2254479488475294e-24	-5.772406999334895e-24
1.933637511027837e-24	5.772030190761016e-25	8.651659400035159e-23
-7.661611708435903e-24	-7.193342046593916e-24	-6.629837779658725e-23
2.2143335482630833e-24	2.3407447495906253e-24	-4.35831643704071e-23
-1.3637719730270448e-24	-1.0984159102215246e-24	-3.054679083857338e-23
-7.387891453106011e-24	-1.622023559680389e-23	-2.6175948227221993e-23
-6.972257942750156e-24	5.877675782817578e-24	-4.973065673229899e-23
4.5431582957451754e-24	-6.4613666954709244e-24	4.334443236097474e-23
-9.491325502407585e-24	3.100326644747237e-25	7.953918020234951e-23
-9.863667095090357e-24	1.118784179128968e-23	3.381970047131971e-23
-6.98250425788146e-24	6.279407983814709e-24	-6.496922175754938e-23
-5.7959083300847974e-24	9.41260834445874e-24	7.782858240391076e-24
-1.08174041287029e-23	3.471370465305442e-24	-3.778064931848579e-23
-1.3110260770621332e-23	1.60563910494191e-23	3.35581032510402e-23
-8.713146172559442e-24	4.773668422560981e-25	-5.414238894641867e-23
-6.90423617980792e-24	-1.2930837923605356e-24	-3.4596007746270904e-24
-3.3424863303840906e-24	-8.707699692691945e-24	6.645831653383246e-23
1.4405548824570313e-23	1.4548507817916532e-23	2.661170481604807e-23
-7.319390769840824e-24	3.397962055024517e-24	5.0234978992780336e-23
9.112814191030085e-25	-6.4228089681289676e-24	-2.5077904160581555e-23
4.925119042576501e-25	-1.7264398177052547e-23	4.628153840317779e-23
1.6338965530661025e-23	-8.020194989646569e-24	-2.0248391172158838e-23
-5.875383680879648e-24	6.125606931436935e-24	-4.335976282743604e-23
6.864646415271405e-25	3.584319344435333e-24	-2.8768723585566276e-23
-8.97141279794552e-24	1.4752623907108058e-23	-4.9178397001726286e-23
-7.159806547745676e-24	-3.2114215667543576e-24	1.7374737877700023e-23
8.500873587681931e-24	-2.0450929914963297e-24	-1.7704818156702184e-23
-1.7716404139511745e-24	-1.8994874056643987e-23	-3.887240351093673e-25
1.269143827805511e-24	4.175621758587518e-24	7.61075368999613e-24
-1.2540633198757687e-23	-1.5226344555854586e-23	1.6790242801596626e-23
-6.5405340471502125e-24	1.1772060014815579e-23	-6.26103071504481e-23
-4.568578375833074e-24	2.69367293842512e-24	5.873587909542441e-23
5.4176316863731806e-24	-4.736491815931941e-24	4.3132052705626534e-24
6.443774041084912e-24	9.418779098699463e-25	1.0170980293287957e-23
2.0308412022401485e-24	7.042924484766629e-24	3.896630164125834e-23
7.430992800568923e-25	-8.571283608554929e-25	7.393347815442963e-24
6.650585157853097e-24	1.847492404760239e-24	-3.2116395126036747e-23
-2.0363886777503943e-24	-5.511349448944228e-24	3.540750050381791e-23
-1.2927927876159604e-23	4.582143939875642e-24	-1.974890456010948e-23
-4.98970406804563e-24	5.52274845065919e-24	3.970601926380176e-23
-4.132923654180691e-24	1.934601409054988e-24	-1.9123337336509054e-23
-9.435069460014741e-25	-6.009846273351865e-24	9.67962693583144e-24
-3.9369433881059015e-24	4.4723368404704234e-24	-5.431473771827565e-23
1.0693330179359692e-23	1.3582364375711148e-23	7.867883284919299e-24
2.4693067536508197e-24	1.7071836057988344e-24	1.3441667764132918e-22
-6.893751786542921e-25	-6.66380416075187e-24	3.392805789734981e-23
